station_id,station_name,lat,lon,ts,temp_c,dewpoint_c,rh_pct,pressure_pa,ghi_whm2,dni_whm2,dhi_whm2,wind_dir_deg,wind_speed_ms,total_sky_cover,opaque_sky_cover
101,CHUNCHEON,37.9,127.74,2022-01-01 00:00:00,-12.8,-17.3,69.0,102340.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 01:00:00,-12.9,-18.2,64.0,102390.0,0.0,0.0,0.0,90.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 02:00:00,-13.5,-17.9,69.0,102440.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 03:00:00,-14.0,-17.4,75.0,102409.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 04:00:00,-14.4,-17.0,80.0,102409.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 05:00:00,-14.6,-17.1,81.0,102400.0,0.0,0.0,0.0,70.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 06:00:00,-14.7,-17.9,76.0,102420.0,0.0,0.0,0.0,50.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 07:00:00,-14.7,-17.6,78.0,102450.0,0.0,0.0,0.0,290.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 08:00:00,-12.6,-16.1,75.0,102480.0,80.0,19.0,76.0,20.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 09:00:00,-10.7,-16.5,62.0,102450.0,283.0,491.0,120.0,320.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 10:00:00,-7.7,-15.1,55.0,102409.0,419.0,733.0,105.0,270.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 11:00:00,-5.0,-18.1,35.0,102340.0,455.0,677.0,131.0,160.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 12:00:00,-3.7,-17.3,34.0,102210.0,477.0,756.0,114.0,50.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 13:00:00,-2.1,-17.3,30.0,102100.0,441.0,799.0,94.0,340.0,1.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 14:00:00,-0.9,-16.7,29.0,102040.0,338.0,756.0,80.0,20.0,0.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 15:00:00,-0.4,-16.3,29.0,102020.0,225.0,891.0,38.0,20.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 16:00:00,-1.3,-15.1,34.0,102000.0,66.0,1222.0,11.0,20.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 17:00:00,-3.2,-14.6,41.0,102020.0,2.0,0.0,0.0,90.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 18:00:00,-4.6,-13.2,51.0,102020.0,0.0,0.0,0.0,320.0,1.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 19:00:00,-6.0,-12.1,62.0,102020.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 20:00:00,-6.8,-12.8,62.0,101960.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 21:00:00,-7.7,-12.5,68.0,101940.0,0.0,0.0,0.0,70.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 22:00:00,-8.3,-12.6,71.0,101920.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-01 23:00:00,-11.8,-17.6,62.0,102320.0,0.0,0.0,0.0,320.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 00:00:00,-8.0,-11.9,73.0,101820.0,0.0,0.0,0.0,340.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 01:00:00,-7.2,-11.3,72.0,101770.0,0.0,0.0,0.0,340.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 02:00:00,-6.4,-10.6,72.0,101730.0,0.0,0.0,0.0,360.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 03:00:00,-5.9,-10.3,71.0,101650.0,0.0,0.0,0.0,360.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 04:00:00,-5.6,-10.3,69.0,101600.0,0.0,0.0,0.0,340.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 05:00:00,-5.2,-10.0,69.0,101590.0,0.0,0.0,0.0,360.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 06:00:00,-5.0,-9.6,70.0,101610.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 07:00:00,-4.7,-8.6,74.0,101670.0,0.0,0.0,0.0,90.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 08:00:00,-4.6,-8.1,76.0,101700.0,38.0,2.0,38.0,340.0,1.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 09:00:00,-3.5,-8.0,71.0,101740.0,133.0,16.0,127.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 10:00:00,-1.0,-7.5,61.0,101760.0,291.0,207.0,202.0,270.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 11:00:00,0.8,-6.3,59.0,101680.0,408.0,481.0,177.0,360.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 12:00:00,3.1,-6.3,50.0,101590.0,455.0,663.0,135.0,340.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 13:00:00,4.9,-8.2,38.0,101530.0,425.0,722.0,110.0,180.0,1.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 14:00:00,5.3,-8.5,36.0,101530.0,344.0,775.0,78.0,200.0,1.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 15:00:00,4.7,-12.7,27.0,101530.0,244.0,968.0,40.0,250.0,3.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 16:00:00,2.9,-13.0,30.0,101550.0,75.0,1309.0,12.0,250.0,1.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 17:00:00,1.5,-14.2,30.0,101630.0,2.0,0.0,0.0,250.0,2.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 18:00:00,-1.0,-10.9,47.0,101670.0,0.0,0.0,0.0,320.0,1.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 19:00:00,-3.3,-10.4,58.0,101710.0,0.0,0.0,0.0,320.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 20:00:00,-5.0,-10.7,64.0,101750.0,0.0,0.0,0.0,340.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 21:00:00,-6.1,-11.6,65.0,101790.0,0.0,0.0,0.0,320.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 22:00:00,-6.6,-12.0,65.0,101810.0,0.0,0.0,0.0,320.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-02 23:00:00,-8.7,-12.6,73.0,101880.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 00:00:00,-9.1,-12.0,79.0,101770.0,0.0,0.0,0.0,340.0,0.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 01:00:00,-9.7,-12.8,78.0,101780.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 02:00:00,-9.9,-12.8,79.0,101820.0,0.0,0.0,0.0,70.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 03:00:00,-10.2,-12.3,84.0,101800.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 04:00:00,-10.8,-13.1,83.0,101810.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 05:00:00,-10.9,-13.3,82.0,101820.0,0.0,0.0,0.0,340.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 06:00:00,-11.9,-13.7,86.0,101810.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 07:00:00,-12.3,-14.0,87.0,101830.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 08:00:00,-11.0,-13.1,84.0,101890.0,77.0,16.0,74.0,340.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 09:00:00,-8.2,-12.0,74.0,101860.0,227.0,215.0,156.0,340.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 10:00:00,-4.7,-13.0,52.0,101860.0,372.0,513.0,151.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 11:00:00,-2.3,-13.2,43.0,101750.0,480.0,766.0,111.0,200.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 12:00:00,-0.3,-14.6,33.0,101650.0,458.0,669.0,134.0,360.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 13:00:00,1.9,-10.3,40.0,101580.0,397.0,591.0,138.0,230.0,2.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 14:00:00,1.8,-8.8,45.0,101510.0,219.0,154.0,166.0,270.0,2.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 15:00:00,2.0,-8.7,45.0,101480.0,155.0,275.0,96.0,250.0,2.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 16:00:00,1.4,-8.9,46.0,101470.0,50.0,762.0,11.0,200.0,1.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 17:00:00,1.1,-8.4,49.0,101490.0,2.0,0.0,0.0,200.0,2.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 18:00:00,1.0,-8.2,50.0,101500.0,0.0,0.0,0.0,200.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 19:00:00,1.0,-7.2,54.0,101510.0,0.0,0.0,0.0,180.0,2.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 20:00:00,0.8,-5.6,62.0,101500.0,0.0,0.0,0.0,180.0,2.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 21:00:00,0.7,-4.9,66.0,101480.0,0.0,0.0,0.0,180.0,2.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 22:00:00,0.6,-3.8,72.0,101460.0,0.0,0.0,0.0,200.0,1.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-03 23:00:00,-7.9,-11.8,73.0,101780.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 00:00:00,-0.9,-3.9,80.0,101480.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 01:00:00,-2.7,-4.7,86.0,101540.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 02:00:00,-3.6,-5.3,88.0,101590.0,0.0,0.0,0.0,340.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 03:00:00,-4.8,-6.0,91.0,101650.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 04:00:00,-5.6,-6.5,93.0,101650.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 05:00:00,-6.7,-7.6,93.0,101720.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 06:00:00,-7.5,-8.5,92.0,101800.0,0.0,0.0,0.0,90.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 07:00:00,-8.3,-9.9,88.0,101840.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 08:00:00,-7.5,-8.7,91.0,101880.0,72.0,11.0,70.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 09:00:00,-4.4,-8.3,74.0,101890.0,216.0,173.0,159.0,290.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 10:00:00,-1.5,-10.3,51.0,101890.0,355.0,437.0,167.0,250.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 11:00:00,0.4,-11.9,39.0,101810.0,536.0,928.0,88.0,250.0,0.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 12:00:00,1.6,-12.6,34.0,101740.0,491.0,790.0,107.0,90.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 13:00:00,3.1,-12.8,30.0,101720.0,455.0,830.0,90.0,230.0,1.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 14:00:00,3.4,-14.8,25.0,101710.0,363.0,848.0,69.0,250.0,1.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 15:00:00,3.6,-16.1,22.0,101720.0,250.0,969.0,41.0,200.0,1.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 16:00:00,1.7,-16.7,24.0,101750.0,75.0,1191.0,12.0,230.0,2.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 17:00:00,0.2,-16.2,28.0,101810.0,5.0,0.0,0.0,200.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 18:00:00,-1.0,-16.0,31.0,101860.0,0.0,0.0,0.0,180.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 19:00:00,-4.2,-12.1,54.0,101900.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 20:00:00,-5.5,-12.4,58.0,101910.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 21:00:00,-6.7,-12.9,61.0,101920.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 22:00:00,-7.3,-13.1,63.0,101950.0,0.0,0.0,0.0,340.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-04 23:00:00,0.2,-3.7,75.0,101480.0,0.0,0.0,0.0,50.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 00:00:00,-8.6,-13.2,69.0,102050.0,0.0,0.0,0.0,290.0,1.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 01:00:00,-9.0,-13.3,71.0,102030.0,0.0,0.0,0.0,320.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 02:00:00,-9.2,-13.3,72.0,102060.0,0.0,0.0,0.0,110.0,0.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 03:00:00,-10.2,-13.6,76.0,102040.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 04:00:00,-10.5,-14.0,75.0,102030.0,0.0,0.0,0.0,180.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 05:00:00,-10.0,-13.5,75.0,102050.0,0.0,0.0,0.0,320.0,1.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 06:00:00,-10.7,-14.1,76.0,102060.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 07:00:00,-10.9,-13.5,81.0,102100.0,0.0,0.0,0.0,340.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 08:00:00,-10.0,-13.5,75.0,102090.0,63.0,7.0,62.0,340.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 09:00:00,-7.4,-12.8,65.0,102110.0,186.0,86.0,157.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 10:00:00,-4.9,-12.1,57.0,102080.0,330.0,333.0,186.0,340.0,1.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 11:00:00,-2.5,-12.8,45.0,101980.0,322.0,189.0,230.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 12:00:00,-0.6,-12.2,41.0,101840.0,341.0,234.0,227.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 13:00:00,0.7,-11.0,41.0,101740.0,302.0,213.0,208.0,230.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 14:00:00,1.6,-10.5,40.0,101740.0,236.0,200.0,166.0,180.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 15:00:00,1.8,-10.3,40.0,101690.0,141.0,170.0,104.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 16:00:00,1.0,-8.5,49.0,101710.0,41.0,316.0,24.0,290.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 17:00:00,-0.4,-8.3,55.0,101740.0,0.0,0.0,0.0,320.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 18:00:00,-1.2,-8.8,56.0,101760.0,0.0,0.0,0.0,320.0,0.9,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 19:00:00,-2.1,-8.0,64.0,101760.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 20:00:00,-2.6,-7.8,67.0,101790.0,0.0,0.0,0.0,340.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 21:00:00,-3.3,-8.5,67.0,101820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 22:00:00,-4.1,-8.9,69.0,101800.0,0.0,0.0,0.0,320.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-05 23:00:00,-8.3,-12.8,70.0,102030.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 00:00:00,-5.6,-8.9,77.0,101740.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 01:00:00,-6.6,-9.1,82.0,101740.0,0.0,0.0,0.0,320.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 02:00:00,-7.4,-9.7,83.0,101770.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 03:00:00,-7.9,-9.8,86.0,101760.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 04:00:00,-8.5,-9.9,89.0,101770.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 05:00:00,-9.3,-10.9,88.0,101810.0,0.0,0.0,0.0,70.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 06:00:00,-9.7,-11.1,89.0,101880.0,0.0,0.0,0.0,70.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 07:00:00,-10.2,-11.3,91.0,101920.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 08:00:00,-9.0,-10.2,91.0,101980.0,69.0,9.0,67.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 09:00:00,-5.7,-8.6,80.0,102010.0,216.0,170.0,159.0,360.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 10:00:00,-2.9,-8.3,66.0,102000.0,347.0,396.0,176.0,270.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 11:00:00,0.0,-9.7,48.0,101910.0,519.0,882.0,91.0,250.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 12:00:00,2.6,-10.3,38.0,101810.0,508.0,835.0,99.0,110.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 13:00:00,3.6,-11.5,32.0,101740.0,458.0,825.0,92.0,50.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 14:00:00,5.0,-12.9,26.0,101730.0,361.0,813.0,74.0,140.0,0.7,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 15:00:00,5.0,-13.9,24.0,101740.0,252.0,958.0,41.0,360.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 16:00:00,3.6,-13.2,28.0,101800.0,83.0,1208.0,13.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 17:00:00,0.5,-10.0,45.0,101880.0,0.0,0.0,0.0,340.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 18:00:00,-2.1,-10.4,53.0,101930.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 19:00:00,-3.5,-11.0,56.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 20:00:00,-5.1,-10.4,66.0,102040.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 21:00:00,-5.8,-10.9,67.0,102080.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 22:00:00,-6.7,-11.2,70.0,102110.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-06 23:00:00,-4.8,-8.5,75.0,101770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 00:00:00,-8.1,-12.0,73.0,102140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 01:00:00,-9.0,-12.3,77.0,102150.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 02:00:00,-9.4,-12.2,80.0,102210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 03:00:00,-10.0,-12.4,82.0,102180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 04:00:00,-10.1,-12.8,80.0,102170.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 05:00:00,-11.0,-13.0,85.0,102210.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 06:00:00,-11.2,-13.3,84.0,102240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 07:00:00,-11.6,-13.6,85.0,102260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 08:00:00,-9.9,-12.3,82.0,102300.0,77.0,15.0,74.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 09:00:00,-7.2,-11.7,70.0,102310.0,247.0,290.0,150.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 10:00:00,-4.2,-10.4,62.0,102230.0,444.0,814.0,91.0,320.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 11:00:00,-1.6,-10.9,49.0,102110.0,516.0,869.0,93.0,340.0,0.8,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 12:00:00,0.5,-10.6,43.0,102010.0,486.0,751.0,117.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 13:00:00,3.4,-11.7,32.0,101920.0,455.0,806.0,95.0,160.0,0.6,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 14:00:00,4.5,-11.6,30.0,101860.0,352.0,760.0,83.0,200.0,0.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 15:00:00,5.0,-12.9,26.0,101840.0,247.0,926.0,40.0,180.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 16:00:00,3.4,-12.5,30.0,101840.0,80.0,1117.0,13.0,0.0,0.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 17:00:00,0.2,-9.8,47.0,101860.0,5.0,0.0,0.0,290.0,1.5,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 18:00:00,-2.2,-10.0,55.0,101900.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 19:00:00,-3.6,-10.0,61.0,101920.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 20:00:00,-4.7,-10.2,65.0,101930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 21:00:00,-5.8,-10.4,70.0,101940.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 22:00:00,-6.5,-10.7,72.0,101910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-07 23:00:00,-7.7,-11.3,75.0,102130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 00:00:00,-8.0,-11.1,78.0,101840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 01:00:00,-8.3,-11.6,77.0,101870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 02:00:00,-8.9,-11.5,81.0,101890.0,0.0,0.0,0.0,320.0,1.2,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 03:00:00,-9.5,-12.0,82.0,101840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 04:00:00,-10.3,-12.3,85.0,101810.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 05:00:00,-10.5,-12.6,84.0,101800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 06:00:00,-10.9,-12.7,86.0,101800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,CHUNCHEON,37.9,127.74,2022-01-08 07:00:00,-11.2,-13.0,86.0,101780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
